"Input";"Wdth";"hight";"Timestamp";"Number";"Date";"Key"
Kamera 1; videowdth 1280; videohight 960; 1508923416.41; Nummer 708; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.49; Nummer 709; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.57; Nummer 710; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.66; Nummer 711; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.74; Nummer 712; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.82; Nummer 713; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.9; Nummer 714; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923416.99; Nummer 715; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.08; Nummer 716; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.16; Nummer 717; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.24; Nummer 718; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.32; Nummer 719; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.4; Nummer 720; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.48; Nummer 721; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.57; Nummer 722; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.65; Nummer 723; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.73; Nummer 724; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.81; Nummer 725; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.9; Nummer 726; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923417.98; Nummer 727; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.06; Nummer 728; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.14; Nummer 729; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.22; Nummer 730; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.31; Nummer 731; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.39; Nummer 732; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.47; Nummer 733; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.56; Nummer 734; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.64; Nummer 735; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.72; Nummer 736; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.8; Nummer 737; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.88; Nummer 738; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923418.96; Nummer 739; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.04; Nummer 740; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.12; Nummer 741; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.21; Nummer 742; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.29; Nummer 743; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.37; Nummer 744; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.45; Nummer 745; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.54; Nummer 746; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.62; Nummer 747; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.7; Nummer 748; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.78; Nummer 749; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.86; Nummer 750; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923419.94; Nummer 751; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.02; Nummer 752; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.1; Nummer 753; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.19; Nummer 754; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.27; Nummer 755; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.35; Nummer 756; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.44; Nummer 757; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.52; Nummer 758; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.6; Nummer 759; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.68; Nummer 760; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.76; Nummer 761; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.84; Nummer 762; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923420.92; Nummer 763; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.0; Nummer 764; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.08; Nummer 765; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.17; Nummer 766; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.25; Nummer 767; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.33; Nummer 768; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.41; Nummer 769; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.49; Nummer 770; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.58; Nummer 771; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.66; Nummer 772; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.74; Nummer 773; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.82; Nummer 774; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.9; Nummer 775; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923421.98; Nummer 776; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.07; Nummer 777; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.15; Nummer 778; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.23; Nummer 779; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.31; Nummer 780; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.39; Nummer 781; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.48; Nummer 782; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.56; Nummer 783; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.64; Nummer 784; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.72; Nummer 785; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.8; Nummer 786; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.88; Nummer 787; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923422.96; Nummer 788; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.04; Nummer 789; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.11; Nummer 790; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.19; Nummer 791; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.27; Nummer 792; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.35; Nummer 793; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.43; Nummer 794; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.51; Nummer 795; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.59; Nummer 796; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.67; Nummer 797; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.75; Nummer 798; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.83; Nummer 799; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.91; Nummer 800; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923423.98; Nummer 801; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.06; Nummer 802; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.14; Nummer 803; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.22; Nummer 804; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.3; Nummer 805; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.38; Nummer 806; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.47; Nummer 807; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.55; Nummer 808; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.62; Nummer 809; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.71; Nummer 810; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.78; Nummer 811; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.86; Nummer 812; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923424.94; Nummer 813; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.02; Nummer 814; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.1; Nummer 815; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.18; Nummer 816; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.25; Nummer 817; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.33; Nummer 818; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.41; Nummer 819; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.49; Nummer 820; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.57; Nummer 821; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.65; Nummer 822; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.72; Nummer 823; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.8; Nummer 824; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.88; Nummer 825; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923425.96; Nummer 826; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.03; Nummer 827; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.11; Nummer 828; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.18; Nummer 829; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.26; Nummer 830; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.34; Nummer 831; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.42; Nummer 832; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.51; Nummer 833; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.59; Nummer 834; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.67; Nummer 835; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.75; Nummer 836; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.82; Nummer 837; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.9; Nummer 838; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923426.98; Nummer 839; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.06; Nummer 840; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.13; Nummer 841; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.21; Nummer 842; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.28; Nummer 843; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.36; Nummer 844; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.44; Nummer 845; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.51; Nummer 846; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.59; Nummer 847; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.67; Nummer 848; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.75; Nummer 849; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.82; Nummer 850; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.89; Nummer 851; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923427.97; Nummer 852; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.05; Nummer 853; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.12; Nummer 854; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.19; Nummer 855; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.27; Nummer 856; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.34; Nummer 857; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.41; Nummer 858; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.49; Nummer 859; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.56; Nummer 860; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.64; Nummer 861; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.71; Nummer 862; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.79; Nummer 863; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.86; Nummer 864; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923428.93; Nummer 865; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.01; Nummer 866; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.08; Nummer 867; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.15; Nummer 868; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.23; Nummer 869; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.3; Nummer 870; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.37; Nummer 871; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.45; Nummer 872; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.52; Nummer 873; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.6; Nummer 874; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.67; Nummer 875; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.74; Nummer 876; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.82; Nummer 877; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.9; Nummer 878; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923429.97; Nummer 879; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.05; Nummer 880; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.12; Nummer 881; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.19; Nummer 882; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.27; Nummer 883; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.34; Nummer 884; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.41; Nummer 885; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.49; Nummer 886; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.56; Nummer 887; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.63; Nummer 888; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.71; Nummer 889; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.78; Nummer 890; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.85; Nummer 891; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923430.93; Nummer 892; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.0; Nummer 893; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.08; Nummer 894; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.15; Nummer 895; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.23; Nummer 896; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.3; Nummer 897; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.37; Nummer 898; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.45; Nummer 899; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.52; Nummer 900; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.59; Nummer 901; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.66; Nummer 902; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.74; Nummer 903; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.81; Nummer 904; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.88; Nummer 905; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923431.95; Nummer 906; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.02; Nummer 907; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.09; Nummer 908; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.17; Nummer 909; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.24; Nummer 910; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.31; Nummer 911; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.39; Nummer 912; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.46; Nummer 913; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.54; Nummer 914; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.61; Nummer 915; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.68; Nummer 916; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.76; Nummer 917; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.83; Nummer 918; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.9; Nummer 919; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923432.97; Nummer 920; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.05; Nummer 921; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.12; Nummer 922; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.2; Nummer 923; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.27; Nummer 924; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.34; Nummer 925; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.42; Nummer 926; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.49; Nummer 927; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.56; Nummer 928; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.64; Nummer 929; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.71; Nummer 930; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.78; Nummer 931; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.85; Nummer 932; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923433.93; Nummer 933; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.0; Nummer 934; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.07; Nummer 935; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.15; Nummer 936; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.22; Nummer 937; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.3; Nummer 938; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.37; Nummer 939; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.45; Nummer 940; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.52; Nummer 941; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.6; Nummer 942; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.68; Nummer 943; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.76; Nummer 944; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.84; Nummer 945; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.92; Nummer 946; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923434.99; Nummer 947; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.07; Nummer 948; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.15; Nummer 949; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.23; Nummer 950; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.31; Nummer 951; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.39; Nummer 952; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.47; Nummer 953; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.55; Nummer 954; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.63; Nummer 955; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.71; Nummer 956; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.79; Nummer 957; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.88; Nummer 958; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923435.96; Nummer 959; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.04; Nummer 960; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.12; Nummer 961; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.2; Nummer 962; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.29; Nummer 963; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.37; Nummer 964; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.45; Nummer 965; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.54; Nummer 966; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.62; Nummer 967; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.7; Nummer 968; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.79; Nummer 969; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.88; Nummer 970; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923436.96; Nummer 971; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.04; Nummer 972; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.13; Nummer 973; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.22; Nummer 974; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.3; Nummer 975; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.38; Nummer 976; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.47; Nummer 977; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.55; Nummer 978; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.63; Nummer 979; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.72; Nummer 980; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.8; Nummer 981; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.88; Nummer 982; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923437.97; Nummer 983; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.05; Nummer 984; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.14; Nummer 985; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.22; Nummer 986; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.3; Nummer 987; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.38; Nummer 988; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.47; Nummer 989; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.55; Nummer 990; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.64; Nummer 991; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.72; Nummer 992; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.8; Nummer 993; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.88; Nummer 994; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923438.97; Nummer 995; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.05; Nummer 996; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.13; Nummer 997; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.22; Nummer 998; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.3; Nummer 999; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.38; Nummer 1000; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.46; Nummer 1001; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.55; Nummer 1002; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.63; Nummer 1003; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.72; Nummer 1004; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.8; Nummer 1005; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.89; Nummer 1006; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923439.97; Nummer 1007; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.05; Nummer 1008; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.13; Nummer 1009; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.22; Nummer 1010; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.3; Nummer 1011; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.39; Nummer 1012; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.47; Nummer 1013; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.55; Nummer 1014; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.63; Nummer 1015; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.72; Nummer 1016; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.8; Nummer 1017; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.88; Nummer 1018; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923440.96; Nummer 1019; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.04; Nummer 1020; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.12; Nummer 1021; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.2; Nummer 1022; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.28; Nummer 1023; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.36; Nummer 1024; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.45; Nummer 1025; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.53; Nummer 1026; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.61; Nummer 1027; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.69; Nummer 1028; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.77; Nummer 1029; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.85; Nummer 1030; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923441.93; Nummer 1031; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.01; Nummer 1032; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.08; Nummer 1033; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.17; Nummer 1034; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.25; Nummer 1035; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.33; Nummer 1036; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.41; Nummer 1037; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923442.5; Nummer 1038; ;objekt
