"Input";"Wdth";"hight";"Timestamp";"Number";"Date";"Key"
Kamera 2; videowdth 320; videohight 240; 1508923384.27; Nummer 773; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.3; Nummer 774; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.34; Nummer 775; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.37; Nummer 776; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.41; Nummer 777; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.44; Nummer 778; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.47; Nummer 779; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.51; Nummer 780; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.54; Nummer 781; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.57; Nummer 782; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.61; Nummer 783; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.64; Nummer 784; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.67; Nummer 785; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.71; Nummer 786; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.74; Nummer 787; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.78; Nummer 788; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.81; Nummer 789; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.84; Nummer 790; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.88; Nummer 791; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.92; Nummer 792; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.94; Nummer 793; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923384.98; Nummer 794; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.01; Nummer 795; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.04; Nummer 796; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.08; Nummer 797; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.11; Nummer 798; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.15; Nummer 799; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.18; Nummer 800; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.21; Nummer 801; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.25; Nummer 802; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.28; Nummer 803; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.31; Nummer 804; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.35; Nummer 805; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.38; Nummer 806; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.41; Nummer 807; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.45; Nummer 808; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.48; Nummer 809; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.51; Nummer 810; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.55; Nummer 811; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.58; Nummer 812; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.61; Nummer 813; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.65; Nummer 814; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.68; Nummer 815; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.72; Nummer 816; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.75; Nummer 817; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.78; Nummer 818; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.82; Nummer 819; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.85; Nummer 820; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.88; Nummer 821; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.92; Nummer 822; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.95; Nummer 823; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923385.99; Nummer 824; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.02; Nummer 825; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.05; Nummer 826; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.08; Nummer 827; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.12; Nummer 828; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.15; Nummer 829; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.18; Nummer 830; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.22; Nummer 831; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.25; Nummer 832; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.29; Nummer 833; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.32; Nummer 834; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.35; Nummer 835; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.39; Nummer 836; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.42; Nummer 837; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.45; Nummer 838; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.49; Nummer 839; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.52; Nummer 840; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.55; Nummer 841; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.59; Nummer 842; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.62; Nummer 843; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.66; Nummer 844; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.69; Nummer 845; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.72; Nummer 846; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.76; Nummer 847; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.79; Nummer 848; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.82; Nummer 849; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.86; Nummer 850; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.89; Nummer 851; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.93; Nummer 852; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.96; Nummer 853; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923386.99; Nummer 854; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.03; Nummer 855; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.06; Nummer 856; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.09; Nummer 857; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.12; Nummer 858; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.16; Nummer 859; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.19; Nummer 860; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.23; Nummer 861; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.26; Nummer 862; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.29; Nummer 863; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.33; Nummer 864; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.36; Nummer 865; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.4; Nummer 866; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.44; Nummer 867; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.47; Nummer 868; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.5; Nummer 869; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.54; Nummer 870; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.57; Nummer 871; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.61; Nummer 872; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.64; Nummer 873; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.67; Nummer 874; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.7; Nummer 875; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.74; Nummer 876; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.77; Nummer 877; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.81; Nummer 878; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.84; Nummer 879; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.87; Nummer 880; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.9; Nummer 881; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.94; Nummer 882; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923387.97; Nummer 883; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.01; Nummer 884; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.04; Nummer 885; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.07; Nummer 886; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.11; Nummer 887; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.14; Nummer 888; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.17; Nummer 889; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.21; Nummer 890; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.24; Nummer 891; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.27; Nummer 892; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.31; Nummer 893; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.34; Nummer 894; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.38; Nummer 895; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.41; Nummer 896; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.44; Nummer 897; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.48; Nummer 898; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.51; Nummer 899; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.54; Nummer 900; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.58; Nummer 901; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.61; Nummer 902; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.64; Nummer 903; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.68; Nummer 904; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.71; Nummer 905; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.75; Nummer 906; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.78; Nummer 907; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.81; Nummer 908; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.84; Nummer 909; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.88; Nummer 910; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.91; Nummer 911; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.95; Nummer 912; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923388.99; Nummer 913; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.02; Nummer 914; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.05; Nummer 915; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.09; Nummer 916; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.12; Nummer 917; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.16; Nummer 918; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.19; Nummer 919; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.22; Nummer 920; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.26; Nummer 921; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.29; Nummer 922; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.33; Nummer 923; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.36; Nummer 924; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.39; Nummer 925; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.42; Nummer 926; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.46; Nummer 927; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.49; Nummer 928; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.52; Nummer 929; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.56; Nummer 930; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.59; Nummer 931; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.62; Nummer 932; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.66; Nummer 933; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.69; Nummer 934; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.72; Nummer 935; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.76; Nummer 936; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.79; Nummer 937; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.83; Nummer 938; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.86; Nummer 939; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.89; Nummer 940; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.93; Nummer 941; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.96; Nummer 942; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923389.99; Nummer 943; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.03; Nummer 944; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.06; Nummer 945; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.1; Nummer 946; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.13; Nummer 947; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.16; Nummer 948; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.2; Nummer 949; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.23; Nummer 950; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.26; Nummer 951; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.3; Nummer 952; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.33; Nummer 953; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.36; Nummer 954; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.41; Nummer 955; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.43; Nummer 956; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.46; Nummer 957; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.5; Nummer 958; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.53; Nummer 959; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.57; Nummer 960; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.61; Nummer 961; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.63; Nummer 962; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.67; Nummer 963; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.7; Nummer 964; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.73; Nummer 965; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.77; Nummer 966; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.8; Nummer 967; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.83; Nummer 968; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.87; Nummer 969; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.9; Nummer 970; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.93; Nummer 971; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923390.97; Nummer 972; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.0; Nummer 973; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.04; Nummer 974; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.07; Nummer 975; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.1; Nummer 976; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.14; Nummer 977; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.17; Nummer 978; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.21; Nummer 979; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.24; Nummer 980; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.27; Nummer 981; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.3; Nummer 982; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.34; Nummer 983; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.37; Nummer 984; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.4; Nummer 985; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.44; Nummer 986; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.47; Nummer 987; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.5; Nummer 988; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.54; Nummer 989; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.57; Nummer 990; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.61; Nummer 991; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.64; Nummer 992; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.67; Nummer 993; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.71; Nummer 994; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.74; Nummer 995; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.77; Nummer 996; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.81; Nummer 997; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.84; Nummer 998; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.87; Nummer 999; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.91; Nummer 1000; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.94; Nummer 1001; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923391.98; Nummer 1002; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.01; Nummer 1003; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.04; Nummer 1004; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.08; Nummer 1005; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.11; Nummer 1006; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.15; Nummer 1007; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.18; Nummer 1008; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.21; Nummer 1009; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.24; Nummer 1010; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.28; Nummer 1011; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.31; Nummer 1012; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.34; Nummer 1013; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.38; Nummer 1014; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.41; Nummer 1015; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.44; Nummer 1016; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.48; Nummer 1017; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.51; Nummer 1018; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.54; Nummer 1019; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.58; Nummer 1020; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.61; Nummer 1021; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.64; Nummer 1022; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.68; Nummer 1023; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.71; Nummer 1024; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.75; Nummer 1025; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.78; Nummer 1026; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.81; Nummer 1027; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.85; Nummer 1028; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.88; Nummer 1029; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.92; Nummer 1030; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.95; Nummer 1031; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923392.98; Nummer 1032; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.02; Nummer 1033; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.05; Nummer 1034; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.08; Nummer 1035; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.12; Nummer 1036; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.15; Nummer 1037; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.18; Nummer 1038; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.22; Nummer 1039; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.25; Nummer 1040; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.28; Nummer 1041; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.32; Nummer 1042; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.35; Nummer 1043; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.38; Nummer 1044; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.42; Nummer 1045; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.45; Nummer 1046; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.48; Nummer 1047; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.52; Nummer 1048; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.55; Nummer 1049; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.59; Nummer 1050; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.62; Nummer 1051; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.65; Nummer 1052; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.69; Nummer 1053; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.72; Nummer 1054; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.75; Nummer 1055; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.79; Nummer 1056; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.82; Nummer 1057; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.86; Nummer 1058; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.89; Nummer 1059; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.92; Nummer 1060; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.96; Nummer 1061; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923393.99; Nummer 1062; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.02; Nummer 1063; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.06; Nummer 1064; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.09; Nummer 1065; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.12; Nummer 1066; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.16; Nummer 1067; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.19; Nummer 1068; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.22; Nummer 1069; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.26; Nummer 1070; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.29; Nummer 1071; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.33; Nummer 1072; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.36; Nummer 1073; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.39; Nummer 1074; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.42; Nummer 1075; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.46; Nummer 1076; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.49; Nummer 1077; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.53; Nummer 1078; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.56; Nummer 1079; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.59; Nummer 1080; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.63; Nummer 1081; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.66; Nummer 1082; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.69; Nummer 1083; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.73; Nummer 1084; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.76; Nummer 1085; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.8; Nummer 1086; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.83; Nummer 1087; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.86; Nummer 1088; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.9; Nummer 1089; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.93; Nummer 1090; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923394.96; Nummer 1091; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.0; Nummer 1092; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.03; Nummer 1093; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.06; Nummer 1094; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.1; Nummer 1095; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.13; Nummer 1096; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.16; Nummer 1097; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.2; Nummer 1098; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.23; Nummer 1099; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.27; Nummer 1100; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.31; Nummer 1101; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.33; Nummer 1102; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.36; Nummer 1103; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.4; Nummer 1104; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.43; Nummer 1105; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.46; Nummer 1106; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.5; Nummer 1107; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.53; Nummer 1108; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923395.57; Nummer 1109; ;objekt
